Toby Kebbell,,1982 ♂,culture,"actors, male, british","Tobias Alistair Patrick Kebbell (born July 9, 1982) is an English stage and film actor. He is known for his roles in films such as Dead Man's Shoes (2004), RocknRolla (2008), Prince of Persia: The Sands of Time (2010), War Horse (2011), Wrath of the Titans (2012), Dawn of the Planet of the Apes (2014), Fantastic Four (2015), Warcraft (2016), A Monster Calls (2016), Ben-Hur (2016), and Gold (2016). He is also known for his work in the Black Mirror episode ""The Entire History of You"". He also starred in the second film of the MonsterVerse film series, Kong: Skull Island, which was released in March 2017.","de:Toby Kebbell, es:Toby Kebbell, fr:Toby Kebbell, nl:Toby Kebbell"
Russell Brand,,1975 ♂,culture,"english, male, people","Russell Edward Brand (born 4 June 1975) is an English comedian, actor, radio host, author, and activist.","de:Russell Brand, es:Russell Brand, fr:Russell Brand, nl:Russell Brand"
Placenta,,,health,"system, microbiomes, developmental","The placenta is a temporary organ that connects the developing fetus via the umbilical cord to the uterine wall to allow nutrient uptake, thermo-regulation, waste elimination, and gas exchange via the mother's blood supply; to fight against internal infection; and to produce hormones which support pregnancy. Placentas are a defining characteristic of placental mammals, but are also found in marsupials and some non-mammals with varying levels of development.","de:Plazenta, es:Placenta, fr:Placenta, nl:Placenta"
Brad Pitt filmography,,,culture,"filmographies, actor","Brad Pitt is an American actor and film producer whose acting career began in 1987 with uncredited roles in the films No Way Out and Less Than Zero. He subsequently appeared in episodes for television shows during the late 1980s, and played his first major role in the slasher film Cutting Class (1989). He gained recognition in Thelma & Louise (1991) and A River Runs Through It (1992). In 1993, Pitt was cast in the role of a serial killer in the road thriller Kalifornia, and featured in the black comedy film True Romance. He took the role of vampire Louis de Pointe du Lac in the horror drama Interview with the Vampire (1994) and for his performance in the epic drama Legends of the Fall (1994), he earned his first Golden Globe Award for Best Actor nomination.",es:Anexo:Filmografía de Brad Pitt
Mark Rothko,,1903-1970 ♂,culture,"american, artists, painters","Mark Rothko (/ˈrɒθkoʊ/), born Markus Yakovlevich Rothkowitz (Russian: Ма́ркус Я́ковлевич Ротко́вич, Latvian: Markuss Rotkovičs; September 25, 1903 – February 25, 1970), was an American painter of Jewish Litvak descent. Although Rothko himself refused to adhere to any art movement, he is generally identified as an abstract expressionist.","de:Mark Rothko, es:Mark Rothko, fr:Mark Rothko, nl:Mark Rothko"
Sparta,37°4′55″N 22°25′25″E,,history,"places, states, territories","Sparta (Doric Greek: Σπάρτα, Spártā; Attic Greek: Σπάρτη, Spártē) or Lacedaemon (/ˌlæsəˈdiːmən/; Λακεδαίμων, Lakedaímōn) was a prominent city-state in ancient Greece, situated on the banks of the Eurotas River in Laconia, in south-eastern Peloponnese. Around 650 BC, it rose to become the dominant military land-power in ancient Greece.","de:Sparta, es:Esparta, fr:Sparte, nl:Sparta (Griekenland)"
Amy Poehler,,1971 ♀,culture,"american, people, writers","Amy Meredith Poehler (/ˈpoʊlər/; born September 16, 1971) is an American actor, comedian, voice artist, director, producer and writer. She moved to Chicago in 1993 to study improv at The Second City and ImprovOlympic. In 1996, she moved to New York City after becoming part of the improvisational comedy troupe Upright Citizens Brigade, which later developed into an eponymous television show that aired on Comedy Central for three seasons. She was also one of the founding members of the Upright Citizens Brigade Theatre in 1999. She is a 15-time Emmy Award nominee.","de:Amy Poehler, es:Amy Poehler, fr:Amy Poehler, nl:Amy Poehler"
PK (film),,,culture,"films, indian, comedy-drama","PK is a 2014 Indian satirical science fiction comedy film. The film was directed by Rajkumar Hirani, produced by Hirani and Vidhu Vinod Chopra, and written by Hirani and Abhijat Joshi. The film stars Aamir Khan in the title role with Anushka Sharma, Sushant Singh Rajput, Boman Irani, Saurabh Shukla, and Sanjay Dutt in supporting roles. It tells the story of an alien who comes to Earth on a research mission. He befriends a television journalist and questions religious dogmas and superstitions.","de:PK, es:PK (película), fr:PK (film), nl:PK (film)"
LOL,,,culture,"slang, internet, memes","LOL, or lol, is an initialism for laugh(ing) out loud and a popular element of Internet slang. It was first used almost exclusively on Usenet, but has since become widespread in other forms of computer-mediated communication and even face-to-face communication. It is one of many initialisms for expressing bodily reactions, in particular laughter, as text, including initialisms for more emphatic expressions of laughter such as LMAO (""laugh(ing) my ass off"") and ROFL (or its older form ROTFL; ""roll(ing) on the floor laughing""). Other unrelated expansions include the now mostly obsolete ""lots of luck"" or ""lots of love"" used in letter-writing.","de:LOL, es:LOL, fr:LOL"
Graphic design,,,culture,"design, communication, graphic","Graphic design is the process of visual communication and problem-solving through the use of typography, photography, and illustration. The field is considered a subset of visual communication and communication design, but sometimes the term ""graphic design"" is used synonymously. Graphic designers create and combine symbols, images and text to form visual representations of ideas and messages. They use typography, visual arts, and page layout techniques to create visual compositions. Common uses of graphic design include corporate design (logos and branding), editorial design (magazines, newspapers and books), wayfinding or environmental design, advertising, web design, communication design, product packaging, and signage.","de:Grafikdesign, es:Diseño gráfico, fr:Graphisme, nl:Grafische vormgeving"
Sulfuric acid,,,nature,"sulfur, chemistry, mineral","Sulfuric acid (alternative spelling sulphuric acid), also known as vitriol, is a mineral acid composed of the elements sulfur, oxygen and hydrogen, with molecular formula H2SO4. It is a colorless, odorless, and syrupy liquid that is soluble in water, in a reaction that is highly exothermic.","de:Schwefelsäure, es:Ácido sulfúrico, fr:Acide sulfurique, nl:Zwavelzuur"
Jack the Ripper,,,history,"london, kingdom, united","Jack the Ripper is the best known name given to an unidentified serial killer generally believed to have been active in the largely impoverished areas in and around the Whitechapel district of London in 1888. The name ""Jack the Ripper"" originated in a letter written by someone claiming to be the murderer that was disseminated in the media. The letter is widely believed to have been a hoax, and may have been written by journalists in an attempt to heighten interest in the story and increase their newspapers' circulation. The killer was called ""the Whitechapel Murderer"" as well as ""Leather Apron"" within the crime case files, as well as in contemporary journalistic accounts.","de:Jack the Ripper, es:Jack el Destripador, fr:Jack l'Éventreur, nl:Jack the Ripper"
Sex (book),,,health,"books, literature, controversies","Sex is a coffee table book written by American singer Madonna, with photographs taken by Steven Meisel Studio and film frames shot by Fabien Baron. The book was edited by Glenn O'Brien and was released on October 21, 1992, by Warner Books, Maverick and Callaway Books. Approached with an idea for a book on erotic photographs, Madonna expanded on the idea and conceived the book and its content. Shot in early 1992 in New York City and Miami, the locations ranged from hotels and burlesque theaters, to the streets of Miami. The photographs were stolen before publishing, but were quickly recovered.","de:SEX, es:Sex, fr:SEX (livre), nl:Sex (boek)"
Julian Assange,,1971 ♂,politics,"australian, journalists, activists","Julian Paul Assange (born 3 July 1971) is an Australian computer programmer, publisher and journalist. He is editor-in-chief of WikiLeaks, an organisation which he founded in 2006. Subject to extradition to Sweden for legal proceedings, he was granted political asylum by Ecuador in August 2012. He has remained in Ecuador's London embassy and, as of February 2016, he is unable to leave without expectation of arrest.","de:Julian Assange, es:Julian Assange, fr:Julian Assange, nl:Julian Assange"
